character_id,name,acquisition,season,cost,release_update,release_date,image_url,image_local_url,source_url
spiderwoman,Spider-Man: Across the Spider-Verse,1750 Crystals,,1750 Crystals,Update 9.1,"June 14, 2023",https://thanosvibs.money/static/assets/portraits_128/spiderwoman1.png,/mff-assets/uniforms/spiderwoman1.webp,https://thanosvibs.money/uniforms
squirrelgirl,Marvel NOW!,500000 Gold,,500000 Gold,Update 2.8,"January 11, 2017",https://thanosvibs.money/static/assets/portraits_128/squirrelgirl1.png,/mff-assets/uniforms/squirrelgirl1.webp,https://thanosvibs.money/uniforms
squirrelgirl,Nutty Titan,April Fools Exclusive (Paywall),April Fool's,Paywall,Update 8.9.5a,"April 5, 2023",https://thanosvibs.money/static/assets/portraits_128/squirrelgirl2.png,/mff-assets/uniforms/squirrelgirl2.webp,https://thanosvibs.money/uniforms
starlord,Grounded,1750 Crystals,,1750 Crystals,Update 6.1,"May 27, 2020",https://thanosvibs.money/static/assets/portraits_128/starlord4.png,/mff-assets/uniforms/starlord4.webp,https://thanosvibs.money/uniforms
starlord,Guardians of the Galaxy 2,500000 Gold,,500000 Gold,Update 3.0,"April 27, 2017",https://thanosvibs.money/static/assets/portraits_128/starlord2.png,/mff-assets/uniforms/starlord2.webp,https://thanosvibs.money/uniforms
starlord,Marvel Studios' Avengers: Infinity War,1750 Crystals,,1750 Crystals,Update 4.1,"May 30, 2018",https://thanosvibs.money/static/assets/portraits_128/starlord3.png,/mff-assets/uniforms/starlord3.webp,https://thanosvibs.money/uniforms
starlord,Marvel Studios' Guardians of the Galaxy 3,1750 Crystals,,1750 Crystals,Update 9.0,"May 3, 2023",https://thanosvibs.money/static/assets/portraits_128/starlord5.png,/mff-assets/uniforms/starlord5.webp,https://thanosvibs.money/uniforms
starlord,Space Armor,500000 Gold,,500000 Gold,Update 1.9.5,"February 16, 2016",https://thanosvibs.money/static/assets/portraits_128/starlord1.png,/mff-assets/uniforms/starlord1.webp,https://thanosvibs.money/uniforms
starlord,Wastelanders,1750 Crystals,,1750 Crystals,Update 10.6.5a,"January 8, 2025",https://thanosvibs.money/static/assets/portraits_128/starlord6.png,/mff-assets/uniforms/starlord6.webp,https://thanosvibs.money/uniforms
storm,Inhumans vs X-Men,1750 Crystals,,1750 Crystals,Update 6.3.5,"September 1, 2020",https://thanosvibs.money/static/assets/portraits_128/storm3.png,/mff-assets/uniforms/storm3.webp,https://thanosvibs.money/uniforms
storm,Krakoan Summer,Summer Exclusive (Paywall),Summer,Paywall,Update 8.2.5,"July 20, 2022",https://thanosvibs.money/static/assets/portraits_128/storm4.png,/mff-assets/uniforms/storm4.webp,https://thanosvibs.money/uniforms
storm,Marvel Animation's X-Men '97,1750 Crystals,,1750 Crystals,Update 11.0,"June 4, 2025",https://thanosvibs.money/static/assets/portraits_128/storm5.png,/mff-assets/uniforms/storm5.webp,https://thanosvibs.money/uniforms
storm,X-Men Red,1750 Crystals,,1750 Crystals,Update 5.1,"May 29, 2019",https://thanosvibs.money/static/assets/portraits_128/storm1.png,/mff-assets/uniforms/storm1.webp,https://thanosvibs.money/uniforms
stryfe,Classic,2500 Crystals,,2500 Crystals,Update 9.3,"August 30, 2023",https://thanosvibs.money/static/assets/portraits_128/stryfe1.png,/mff-assets/uniforms/stryfe1.webp,https://thanosvibs.money/uniforms
stryfe,The Tyrant of Spring,April Fools Exclusive (2500 Crystals),April Fool's,2500 Crystals,Update 11.7.5,"March 18, 2026",https://thanosvibs.money/static/assets/portraits_128/stryfe2.png,/mff-assets/uniforms/stryfe2.webp,https://thanosvibs.money/uniforms
sunbird,Moon Temple Defenders,1750 Crystals,,1750 Crystals,Update 8.3.5a,"August 24, 2022",https://thanosvibs.money/static/assets/portraits_128/sunbird1.png,/mff-assets/uniforms/sunbird1.webp,https://thanosvibs.money/uniforms
supernovanebula,Marvel Studios' What If...?,1750 Crystals,,1750 Crystals,Update 9.6,"December 14, 2023",https://thanosvibs.money/static/assets/portraits_128/nebula6.png,/mff-assets/uniforms/nebula6.webp,https://thanosvibs.money/uniforms
supergiant,Dark Obsidian Armor,1750 Crystals,,1750 Crystals,Update 7.1,"May 26, 2021",https://thanosvibs.money/static/assets/portraits_128/supergiant1.png,/mff-assets/uniforms/supergiant1.webp,https://thanosvibs.money/uniforms
swordmaster,Classic,500000 Gold,,500000 Gold,Update 7.4,"September 8, 2021",https://thanosvibs.money/static/assets/portraits_128/swordmaster1.png,/mff-assets/uniforms/swordmaster1.webp,https://thanosvibs.money/uniforms
taskmaster,Marvel Studios' Black Widow,1750 Crystals,,1750 Crystals,Update 6.0,"April 22, 2020",https://thanosvibs.money/static/assets/portraits_128/taskmaster1.png,/mff-assets/uniforms/taskmaster1.webp,https://thanosvibs.money/uniforms
taskmaster,Marvel Studios' Thunderbolts*,1750 Crystals,,1750 Crystals,Update 10.9.5,"May 14, 2025",https://thanosvibs.money/static/assets/portraits_128/taskmaster2.png,/mff-assets/uniforms/taskmaster2.webp,https://thanosvibs.money/uniforms
thane,Phoenix Force,1750 Crystals,,1750 Crystals,Update 9.9.5a,"April 11, 2024",https://thanosvibs.money/static/assets/portraits_128/thane1.png,/mff-assets/uniforms/thane1.webp,https://thanosvibs.money/uniforms
thanos,Marvel Studios' Avengers: Endgame,2500 Crystals,,2500 Crystals,Update 5.0,"April 24, 2019",https://thanosvibs.money/static/assets/portraits_128/thanos3.png,/mff-assets/uniforms/thanos3.webp,https://thanosvibs.money/uniforms
thanos,Marvel Studios' Avengers: Infinity War,2500 Crystals,,2500 Crystals,Update 4.0,"April 25, 2018",https://thanosvibs.money/static/assets/portraits_128/thanos2.png,/mff-assets/uniforms/thanos2.webp,https://thanosvibs.money/uniforms
thanos,Obsidian King,2500 Crystals,,2500 Crystals,Update 7.8.5b,"March 2, 2022",https://thanosvibs.money/static/assets/portraits_128/thanos4.png,/mff-assets/uniforms/thanos4.webp,https://thanosvibs.money/uniforms
thanos,Secret Wars: Infinity,2500 Crystals,,2500 Crystals,Update 3.3,"August 9, 2017",https://thanosvibs.money/static/assets/portraits_128/thanos1.png,/mff-assets/uniforms/thanos1.webp,https://thanosvibs.money/uniforms
thanos,Thanos Wins,2500 Crystals,,2500 Crystals,Update 9.9,"March 27, 2024",https://thanosvibs.money/static/assets/portraits_128/thanos6.png,/mff-assets/uniforms/thanos6.webp,https://thanosvibs.money/uniforms
thanos,Wise Harvester,April Fools Exclusive (2500 Crystals),April Fool's,2500 Crystals,Update 8.9.5a,"April 5, 2023",https://thanosvibs.money/static/assets/portraits_128/thanos5.png,/mff-assets/uniforms/thanos5.webp,https://thanosvibs.money/uniforms
thething,Classic,1750 Crystals,,1750 Crystals,Update 7.0,"April 20, 2021",https://thanosvibs.money/static/assets/portraits_128/thing2.png,/mff-assets/uniforms/thing2.webp,https://thanosvibs.money/uniforms
thething,Future Foundation,1750 Crystals,,1750 Crystals,Update 5.3,"August 7, 2019",https://thanosvibs.money/static/assets/portraits_128/thing1.png,/mff-assets/uniforms/thing1.webp,https://thanosvibs.money/uniforms
thething,Marvel Studios' The Fantastic Four: First Steps,1750 Crystals,,1750 Crystals,Update 11.1,"July 16, 2025",https://thanosvibs.money/static/assets/portraits_128/thing4.png,/mff-assets/uniforms/thing4.webp,https://thanosvibs.money/uniforms
thething,The Fall of the Fantastic Four,1750 Crystals,,1750 Crystals,Update 10.1.5a,"June 26, 2024",https://thanosvibs.money/static/assets/portraits_128/thing3.png,/mff-assets/uniforms/thing3.webp,https://thanosvibs.money/uniforms
thena,Marvel Studios' Eternals,1750 Crystals,,1750 Crystals,Update 7.6,"November 17, 2021",https://thanosvibs.money/static/assets/portraits_128/thena1.png,/mff-assets/uniforms/thena1.webp,https://thanosvibs.money/uniforms
thor,All-Father Reborn,1750 Crystals,,1750 Crystals,Update 10.0,"May 8, 2024",https://thanosvibs.money/static/assets/portraits_128/thor10.png,/mff-assets/uniforms/thor10.webp,https://thanosvibs.money/uniforms
thor,Avengers: Age of Ultron,500000 Gold,,500000 Gold,Update 1.1,"May 15, 2015",https://thanosvibs.money/static/assets/portraits_128/thor7.png,/mff-assets/uniforms/thor7.webp,https://thanosvibs.money/uniforms
thor,Herald of Thunder,1750 Crystals,,1750 Crystals,Update 6.7,"January 5, 2021",https://thanosvibs.money/static/assets/portraits_128/thor8.png,/mff-assets/uniforms/thor8.webp,https://thanosvibs.money/uniforms
thor,Marvel Studios' Avengers: Endgame,1750 Crystals,,1750 Crystals,Update 5.0,"April 24, 2019",https://thanosvibs.money/static/assets/portraits_128/thor5.png,/mff-assets/uniforms/thor5.webp,https://thanosvibs.money/uniforms
thor,Marvel Studios' Avengers: Infinity War,1750 Crystals,,1750 Crystals,Update 4.0,"April 25, 2018",https://thanosvibs.money/static/assets/portraits_128/thor4.png,/mff-assets/uniforms/thor4.webp,https://thanosvibs.money/uniforms
thor,Marvel Studios' Thor: Love and Thunder,1750 Crystals,,1750 Crystals,Update 8.2,"July 6, 2022",https://thanosvibs.money/static/assets/portraits_128/thor9.png,/mff-assets/uniforms/thor9.webp,https://thanosvibs.money/uniforms
thor,Marvel Studios' Thor: Ragnarok,1750 Crystals,,1750 Crystals,Update 3.5,"October 25, 2017",https://thanosvibs.money/static/assets/portraits_128/thor3.png,/mff-assets/uniforms/thor3.webp,https://thanosvibs.money/uniforms
thor,Team Suit,1750 Crystals,,1750 Crystals,Update 5.0,"April 24, 2019",https://thanosvibs.money/static/assets/portraits_128/thor6.png,/mff-assets/uniforms/thor6.webp,https://thanosvibs.money/uniforms
thor,Unworthy,500000 Gold,,500000 Gold,Update 2.7,"December 7, 2016",https://thanosvibs.money/static/assets/portraits_128/thor2.png,/mff-assets/uniforms/thor2.webp,https://thanosvibs.money/uniforms
thorjanefoster,Marvel Studios' Thor: Love and Thunder,1750 Crystals,,1750 Crystals,Update 8.2,"July 6, 2022",https://thanosvibs.money/static/assets/portraits_128/janefoster1.png,/mff-assets/uniforms/janefoster1.webp,https://thanosvibs.money/uniforms
titania,Fear Itself,1750 Crystals,,1750 Crystals,Update 8.3,"August 10, 2022",https://thanosvibs.money/static/assets/portraits_128/titania1.png,/mff-assets/uniforms/titania1.webp,https://thanosvibs.money/uniforms
ultron,All-Father Ultron,1750 Crystals,,1750 Crystals,Update 11.6,"January 21, 2026",https://thanosvibs.money/static/assets/portraits_128/ultron5.png,/mff-assets/uniforms/ultron5.webp,https://thanosvibs.money/uniforms
ultronmark1,Avengers: Age of Ultron,500000 Gold,,500000 Gold,Update 1.1,"May 15, 2015",https://thanosvibs.money/static/assets/portraits_128/ultron2.png,/mff-assets/uniforms/ultron2.webp,https://thanosvibs.money/uniforms
ultronmark3,Avengers: Age of Ultron,500000 Gold,,500000 Gold,Update 1.1,"May 15, 2015",https://thanosvibs.money/static/assets/portraits_128/ultron3.png,/mff-assets/uniforms/ultron3.webp,https://thanosvibs.money/uniforms
ultronprime,Avengers: Age of Ultron,500000 Gold,,500000 Gold,Update 1.1,"May 15, 2015",https://thanosvibs.money/static/assets/portraits_128/ultron1.png,/mff-assets/uniforms/ultron1.webp,https://thanosvibs.money/uniforms
valkyrie,Fearless Defenders,1750 Crystals,,1750 Crystals,Update 6.7,"January 5, 2021",https://thanosvibs.money/static/assets/portraits_128/valkyrie1.png,/mff-assets/uniforms/valkyrie1.webp,https://thanosvibs.money/uniforms
valkyrie,Marvel Studios' Thor: Love and Thunder,1750 Crystals,,1750 Crystals,Update 8.2,"July 6, 2022",https://thanosvibs.money/static/assets/portraits_128/valkyrie2.png,/mff-assets/uniforms/valkyrie2.webp,https://thanosvibs.money/uniforms
venom,Anti-Venom,500000 Gold,,500000 Gold,Update 3.2,"July 5, 2017",https://thanosvibs.money/static/assets/portraits_128/venom2.png,/mff-assets/uniforms/venom2.webp,https://thanosvibs.money/uniforms
venom,King in Black,1750 Crystals,,1750 Crystals,Update 8.4,"September 21, 2022",https://thanosvibs.money/static/assets/portraits_128/venom4.png,/mff-assets/uniforms/venom4.webp,https://thanosvibs.money/uniforms
venom,Secret Wars: Marvel Zombies,500000 Gold,,500000 Gold,Update 1.4,"August 25, 2015",https://thanosvibs.money/static/assets/portraits_128/venom1.png,/mff-assets/uniforms/venom1.webp,https://thanosvibs.money/uniforms
venom,Snow Symbiote,1750 Crystals,,1750 Crystals,Update 11.8,"April 8, 2026",https://thanosvibs.money/static/assets/portraits_128/venom6.png,/mff-assets/uniforms/venom6.webp,https://thanosvibs.money/uniforms
venom,War of the Realms,1750 Crystals,,1750 Crystals,Update 6.5,"October 27, 2020",https://thanosvibs.money/static/assets/portraits_128/venom3.png,/mff-assets/uniforms/venom3.webp,https://thanosvibs.money/uniforms
venom,Warstar,1750 Crystals,,1750 Crystals,Update 10.5,"November 20, 2024",https://thanosvibs.money/static/assets/portraits_128/venom5.png,/mff-assets/uniforms/venom5.webp,https://thanosvibs.money/uniforms
victorious,Emperor Guarder,1750 Crystals,,1750 Crystals,Update 10.1.5b,"July 10, 2024",https://thanosvibs.money/static/assets/portraits_128/victorious1.png,/mff-assets/uniforms/victorious1.webp,https://thanosvibs.money/uniforms
vision,Avengers: Age of Ultron,500000 Gold,,500000 Gold,Update 1.1,"May 15, 2015",https://thanosvibs.money/static/assets/portraits_128/vision1.png,/mff-assets/uniforms/vision1.webp,https://thanosvibs.money/uniforms
vision,Marvel Studios' WandaVision,1750 Crystals,,1750 Crystals,Update 7.0.5,"May 3, 2021",https://thanosvibs.money/static/assets/portraits_128/vision3.png,/mff-assets/uniforms/vision3.webp,https://thanosvibs.money/uniforms
vision,Ultimate Vision,1750 Crystals,,1750 Crystals,Update 11.6,"January 21, 2026",https://thanosvibs.money/static/assets/portraits_128/vision4.png,/mff-assets/uniforms/vision4.webp,https://thanosvibs.money/uniforms
vision,Uncanny Avengers,500000 Gold,,500000 Gold,Update 5.5,"November 27, 2019",https://thanosvibs.money/static/assets/portraits_128/vision2.png,/mff-assets/uniforms/vision2.webp,https://thanosvibs.money/uniforms
vulture,Spider-Man: Homecoming,500000 Gold,,500000 Gold,Update 3.2,"July 5, 2017",https://thanosvibs.money/static/assets/portraits_128/vulture1.png,/mff-assets/uniforms/vulture1.webp,https://thanosvibs.money/uniforms
warmachine,3099,1750 Crystals,,1750 Crystals,Update 7.3.5,"August 17, 2021",https://thanosvibs.money/static/assets/portraits_128/warmachine7.png,/mff-assets/uniforms/warmachine7.webp,https://thanosvibs.money/uniforms
warmachine,Avengers: The Initiative,500000 Gold,,500000 Gold,Update 1.8,"December 15, 2015",https://thanosvibs.money/static/assets/portraits_128/warmachine2.png,/mff-assets/uniforms/warmachine2.webp,https://thanosvibs.money/uniforms
warmachine,Invincible Iron Man,1750 Crystals,,1750 Crystals,Update 10.3,"September 4, 2024",https://thanosvibs.money/static/assets/portraits_128/warmachine8.png,/mff-assets/uniforms/warmachine8.webp,https://thanosvibs.money/uniforms
warmachine,Iron Patriot,500000 Gold,,500000 Gold,Update 1.2.5,"June 30, 2015",https://thanosvibs.money/static/assets/portraits_128/warmachine1.png,/mff-assets/uniforms/warmachine1.webp,https://thanosvibs.money/uniforms
warmachine,Marvel Studios' Avengers: Endgame,1750 Crystals,,1750 Crystals,Update 5.0,"April 24, 2019",https://thanosvibs.money/static/assets/portraits_128/warmachine5.png,/mff-assets/uniforms/warmachine5.webp,https://thanosvibs.money/uniforms
warmachine,Marvel Studios' Avengers: Infinity War,1750 Crystals,,1750 Crystals,Update 4.1,"May 30, 2018",https://thanosvibs.money/static/assets/portraits_128/warmachine4.png,/mff-assets/uniforms/warmachine4.webp,https://thanosvibs.money/uniforms
warmachine,Marvel Studios' Captain America: Civil War,500000 Gold,,500000 Gold,Update 2.1.5,"May 17, 2016",https://thanosvibs.money/static/assets/portraits_128/warmachine3.png,/mff-assets/uniforms/warmachine3.webp,https://thanosvibs.money/uniforms
warmachine,Team Suit,1750 Crystals,,1750 Crystals,Update 5.0,"April 24, 2019",https://thanosvibs.money/static/assets/portraits_128/warmachine6.png,/mff-assets/uniforms/warmachine6.webp,https://thanosvibs.money/uniforms
wartiger,Moon Temple Defenders,1750 Crystals,,1750 Crystals,Update 8.7,"January 11, 2023",https://thanosvibs.money/static/assets/portraits_128/wartiger1.png,/mff-assets/uniforms/wartiger1.webp,https://thanosvibs.money/uniforms
wasp,"All-New, All-Different",500000 Gold,,500000 Gold,Update 2.4,"August 17, 2016",https://thanosvibs.money/static/assets/portraits_128/wasp1.png,/mff-assets/uniforms/wasp1.webp,https://thanosvibs.money/uniforms
wasp,Ant-Man and the Wasp: Quantumania,1750 Crystals,,1750 Crystals,Update 8.8,"February 15, 2023",https://thanosvibs.money/static/assets/portraits_128/wasp3.png,/mff-assets/uniforms/wasp3.webp,https://thanosvibs.money/uniforms
wasp,Marvel Studios' Ant-Man and the Wasp,1750 Crystals,,1750 Crystals,Update 4.2,"July 3, 2018",https://thanosvibs.money/static/assets/portraits_128/wasp2.png,/mff-assets/uniforms/wasp2.webp,https://thanosvibs.money/uniforms
wave,Classic,1750 Crystals,,1750 Crystals,Update 7.4,"September 8, 2021",https://thanosvibs.money/static/assets/portraits_128/wave1.png,/mff-assets/uniforms/wave1.webp,https://thanosvibs.money/uniforms
weaponhex,Infected Bioweapon,Halloween Exclusive (Paywall),Halloween,Paywall,Update 10.4.5,"October 30, 2024",https://thanosvibs.money/static/assets/portraits_128/weaponhex1.png,/mff-assets/uniforms/weaponhex1.webp,https://thanosvibs.money/uniforms
wenwu,Marvel Studios' What If...?,1750 Crystals,,1750 Crystals,Update 9.6,"December 14, 2023",https://thanosvibs.money/static/assets/portraits_128/wenwu1.png,/mff-assets/uniforms/wenwu1.webp,https://thanosvibs.money/uniforms
whitefox,Lifestyle Series 1,1750 Crystals,,1750 Crystals,Update 5.5,"November 27, 2019",https://thanosvibs.money/static/assets/portraits_128/whitefox1.png,/mff-assets/uniforms/whitefox1.webp,https://thanosvibs.money/uniforms
whitefox,Lifestyle Series 2,Christmas Exclusive (Paywall),Christmas,Paywall,Update 6.6.5,"December 16, 2020",https://thanosvibs.money/static/assets/portraits_128/whitefox2.png,/mff-assets/uniforms/whitefox2.webp,https://thanosvibs.money/uniforms
whitetiger,Marvel Television's Daredevil: Born Again,1750 Crystals,,1750 Crystals,Update 10.8,"March 19, 2025",https://thanosvibs.money/static/assets/portraits_128/whitetiger1.png,/mff-assets/uniforms/whitetiger1.webp,https://thanosvibs.money/uniforms
wintersoldier,Captain America,500000 Gold,,500000 Gold,Update 2.3,"July 14, 2016",https://thanosvibs.money/static/assets/portraits_128/wintersoldier2.png,/mff-assets/uniforms/wintersoldier2.webp,https://thanosvibs.money/uniforms
wintersoldier,Marvel Studios' Avengers: Infinity War,1750 Crystals,,1750 Crystals,Update 4.0,"April 25, 2018",https://thanosvibs.money/static/assets/portraits_128/wintersoldier3.png,/mff-assets/uniforms/wintersoldier3.webp,https://thanosvibs.money/uniforms
wintersoldier,Marvel Studios' Captain America: Civil War,500000 Gold,,500000 Gold,Update 2.1,"April 28, 2016",https://thanosvibs.money/static/assets/portraits_128/wintersoldier1.png,/mff-assets/uniforms/wintersoldier1.webp,https://thanosvibs.money/uniforms
wintersoldier,Marvel Studios' The Falcon and the Winter Soldier,1750 Crystals,,1750 Crystals,Update 7.2,"June 30, 2021",https://thanosvibs.money/static/assets/portraits_128/wintersoldier4.png,/mff-assets/uniforms/wintersoldier4.webp,https://thanosvibs.money/uniforms
wintersoldier,Marvel Studios' Thunderbolts*,1750 Crystals,,1750 Crystals,Update 10.9.5,"May 14, 2025",https://thanosvibs.money/static/assets/portraits_128/wintersoldier6.png,/mff-assets/uniforms/wintersoldier6.webp,https://thanosvibs.money/uniforms
wintersoldier,Revolution,1750 Crystals,,1750 Crystals,Update 10.7.5a,"February 19, 2025",https://thanosvibs.money/static/assets/portraits_128/wintersoldier5.png,/mff-assets/uniforms/wintersoldier5.webp,https://thanosvibs.money/uniforms
wolverine,Age of Apocalypse,1750 Crystals,,1750 Crystals,Update 3.4.5,"September 27, 2017",https://thanosvibs.money/static/assets/portraits_128/wolverine1.png,/mff-assets/uniforms/wolverine1.webp,https://thanosvibs.money/uniforms
wolverine,All-New Marvel NOW!,1750 Crystals,,1750 Crystals,Update 3.9,"March 21, 2018",https://thanosvibs.money/static/assets/portraits_128/wolverine2.png,/mff-assets/uniforms/wolverine2.webp,https://thanosvibs.money/uniforms
wolverine,Enter the Phoenix,1750 Crystals,,1750 Crystals,Update 7.5,"October 13, 2021",https://thanosvibs.money/static/assets/portraits_128/wolverine5.png,/mff-assets/uniforms/wolverine5.webp,https://thanosvibs.money/uniforms
wolverine,House of X,1750 Crystals,,1750 Crystals,Update 5.9,"March 18, 2020",https://thanosvibs.money/static/assets/portraits_128/wolverine4.png,/mff-assets/uniforms/wolverine4.webp,https://thanosvibs.money/uniforms
wolverine,Marvel Studios' Deadpool & Wolverine,1750 Crystals,,1750 Crystals,Update 10.2,"July 24, 2024",https://thanosvibs.money/static/assets/portraits_128/wolverine7.png,/mff-assets/uniforms/wolverine7.webp,https://thanosvibs.money/uniforms
wolverine,X Deaths of Wolverine,1750 Crystals,,1750 Crystals,Update 9.1.5a,"June 28, 2023",https://thanosvibs.money/static/assets/portraits_128/wolverine6.png,/mff-assets/uniforms/wolverine6.webp,https://thanosvibs.money/uniforms
wolverine,X-Force,1750 Crystals,,1750 Crystals,Update 4.9,"March 20, 2019",https://thanosvibs.money/static/assets/portraits_128/wolverine3.png,/mff-assets/uniforms/wolverine3.webp,https://thanosvibs.money/uniforms
wong,Marvel Studios' Doctor Strange,500000 Gold,,500000 Gold,Update 2.6,"October 26, 2016",https://thanosvibs.money/static/assets/portraits_128/wong1.png,/mff-assets/uniforms/wong1.webp,https://thanosvibs.money/uniforms
wong,Marvel Studios' Doctor Strange 2,1750 Crystals,,1750 Crystals,Update 8.0,"April 27, 2022",https://thanosvibs.money/static/assets/portraits_128/wong2.png,/mff-assets/uniforms/wong2.webp,https://thanosvibs.money/uniforms
wong,What If... Zombies?!,1750 Crystals,,1750 Crystals,Update 10.4,"October 16, 2024",https://thanosvibs.money/static/assets/portraits_128/wong3.png,/mff-assets/uniforms/wong3.webp,https://thanosvibs.money/uniforms
x23,All-New Wolverine,1750 Crystals,,1750 Crystals,Update 6.8.5,"February 22, 2021",https://thanosvibs.money/static/assets/portraits_128/x-232.png,/mff-assets/uniforms/x232.webp,https://thanosvibs.money/uniforms
x23,Target X,1750 Crystals,,1750 Crystals,Update 10.3.5a,"September 19, 2024",https://thanosvibs.money/static/assets/portraits_128/x-233.png,/mff-assets/uniforms/x233.webp,https://thanosvibs.money/uniforms
x23,X-Force,1750 Crystals,,1750 Crystals,Update 4.5,"October 24, 2018",https://thanosvibs.money/static/assets/portraits_128/x-231.png,/mff-assets/uniforms/x231.webp,https://thanosvibs.money/uniforms
yelenabelova,Marvel Studios' Black Widow,1750 Crystals,,1750 Crystals,Update 6.0.5,"May 5, 2020",https://thanosvibs.money/static/assets/portraits_128/yelenabelova1.png,/mff-assets/uniforms/yelenabelova1.webp,https://thanosvibs.money/uniforms
yelenabelova,Marvel Studios' Black Widow (Snow Suit),1750 Crystals,,1750 Crystals,Update 6.0,"April 22, 2020",https://thanosvibs.money/static/assets/portraits_128/yelenabelova2.png,/mff-assets/uniforms/yelenabelova2.webp,https://thanosvibs.money/uniforms
yelenabelova,Marvel Studios' Thunderbolts*,1750 Crystals,,1750 Crystals,Update 10.9,"April 29, 2025",https://thanosvibs.money/static/assets/portraits_128/yelenabelova3.png,/mff-assets/uniforms/yelenabelova3.webp,https://thanosvibs.money/uniforms
yellowjacket,Marvel NOW!,500000 Gold,,500000 Gold,Update 2.8,"January 11, 2017",https://thanosvibs.money/static/assets/portraits_128/yellowjacket1.png,/mff-assets/uniforms/yellowjacket1.webp,https://thanosvibs.money/uniforms
yondu,"All-New, All-Different",500000 Gold,,500000 Gold,Update 2.2,"June 15, 2016",https://thanosvibs.money/static/assets/portraits_128/yondu1.png,/mff-assets/uniforms/yondu1.webp,https://thanosvibs.money/uniforms
yondu,Guardians of the Galaxy 2,500000 Gold,,500000 Gold,Update 3.3,"August 9, 2017",https://thanosvibs.money/static/assets/portraits_128/yondu2.png,/mff-assets/uniforms/yondu2.webp,https://thanosvibs.money/uniforms
yondu,Summer Vacation,Summer Exclusive (1750 Crystals),Summer,1750 Crystals,Update 10.2.5a,"August 7, 2024",https://thanosvibs.money/static/assets/portraits_128/yondu3.png,/mff-assets/uniforms/yondu3.webp,https://thanosvibs.money/uniforms
